Timestamp,System ON,System ON Timestamps,System OFF Timestamps,Temperature (°C),Solar Panels Energy Output (W),Power Consumption (kW),Energy Stored in Batteries (kWh),Solar Irradiance (W/m²),Inverter Efficiency (%),System Load (kW),System Fault Alerts,Voltage (V),Current (A),Power Factor,Dust and Dirt Accumulation (g/m²),Battery Low Flag,Battery Full Flag,Customer Profile,User Coordinates,Solar Panels Type,Solar Panels Configuration,Depth of Discharge,Battery Capacity (Wh),Inverter Capacity (kW),Battery Technology
01/12/2024 2:45,FALSE,,01/12/2024 2:45,30.17977219,0,0,0.2,0,90,,FALSE,220,0,0.9,0.012,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 3:00,FALSE,,01/12/2024 3:00,32.42244622,0,0,0.2,0,90,,FALSE,220,0,0.9,0.013,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 3:15,FALSE,,01/12/2024 3:15,33.96432793,0,0,0.2,0,90,,FALSE,220,0,0.9,0.014,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 3:30,FALSE,,01/12/2024 3:30,32.95283843,0,0,0.2,0,90,,FALSE,220,0,0.9,0.015,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 3:45,FALSE,,01/12/2024 3:45,29.4433185,0,0,0.2,0,90,,FALSE,220,0,0.9,0.016,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 4:00,FALSE,,01/12/2024 4:00,29.92890985,0,0,0.2,0,90,,FALSE,220,0,0.9,0.017,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 4:15,FALSE,,01/12/2024 4:15,30.98935765,0,0,0.2,0,90,,FALSE,220,0,0.9,0.018,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 4:30,FALSE,,01/12/2024 4:30,32.54380279,0,0,0.2,0,90,,FALSE,220,0,0.9,0.019,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 4:45,FALSE,,01/12/2024 4:45,30.10523909,0,0,0.2,0,90,,FALSE,220,0,0.9,0.02,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 5:00,FALSE,,01/12/2024 5:00,31.76538004,0,0,0.2,0,90,,FALSE,220,0,0.9,0.021,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 5:15,FALSE,,01/12/2024 5:15,34.53007238,0,0,0.2,0,90,,FALSE,220,0,0.9,0.022,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 5:30,FALSE,,01/12/2024 5:30,34.03223583,0,0,0.2,0,90,,FALSE,220,0,0.9,0.023,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 5:45,FALSE,,01/12/2024 5:45,33.39425165,0,0,0.2,0,90,,FALSE,220,0,0.9,0.024,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 6:00,FALSE,,01/12/2024 6:00,30.92158579,0,0,0.2,0,90,,FALSE,220,0,0.9,0.025,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 6:15,FALSE,,01/12/2024 6:15,31.9207926,19.62093877,0,0.204905235,65.40312923,90,,FALSE,220,0,0.9,0.026,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 6:30,FALSE,,01/12/2024 6:30,29.10026335,39.15785767,0,0.214694699,130.5261922,90,,FALSE,220,0,0.9,0.027,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 6:45,FALSE,,01/12/2024 6:45,29.16527681,58.5270966,0,0.229326473,195.090322,90,,FALSE,220,0,0.9,0.028,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 7:00,FALSE,,01/12/2024 7:00,29.01804102,77.64571353,0,0.248737902,258.8190451,90,,FALSE,220,0,0.9,0.029,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 7:15,FALSE,,01/12/2024 7:15,31.74938006,96.43183959,0,0.272845862,321.4394653,90,,FALSE,220,0,0.9,0.03,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 7:30,FALSE,,01/12/2024 7:30,31.98007236,114.8050297,0,0.301547119,382.6834324,90,,FALSE,220,0,0.9,0.031,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 7:45,TRUE,01/12/2024 7:45,,29.70591036,132.6866071,0.489353363,0.21238043,442.2886902,90,,FALSE,220,2.224333469,0.9,0.032,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 8:00,FALSE,,01/12/2024 8:00,31.52798153,150,0,0.24988043,500,90,,FALSE,220,0,0.9,0.033,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 8:15,FALSE,,01/12/2024 8:15,30.27908446,166.6710699,0,0.291548197,555.570233,90,,FALSE,220,0,0.9,0.034,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 8:30,FALSE,,01/12/2024 8:30,34.25119343,182.6284287,0,0.337205305,608.761429,90,,FALSE,220,0,0.9,0.035,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 8:45,TRUE,01/12/2024 8:45,,32.07988756,197.8037445,0.494294504,0.263082615,659.3458151,90,,FALSE,220,2.246793201,0.9,0.036,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 9:00,FALSE,,01/12/2024 9:00,31.86672935,212.1320344,0,0.316115623,707.1067812,90,,FALSE,220,0,0.9,0.037,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 9:15,TRUE,01/12/2024 9:15,,32.21926567,225.5519422,0.440976133,0.262259576,751.8398075,90,,FALSE,220,2.004436968,0.9,0.038,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 9:30,FALSE,,01/12/2024 9:30,31.31030955,238.0060021,0,0.321761076,793.3533403,90,,FALSE,220,0,0.9,0.039,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 9:45,TRUE,01/12/2024 9:45,,33.44740606,249.4408837,0.321905991,0.303644799,831.4696123,90,,FALSE,220,1.46320905,0.9,0.04,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 10:00,TRUE,01/12/2024 10:00,,34.54322189,259.8076211,0.341920248,0.283116642,866.0254038,90,,FALSE,220,1.554182948,0.9,0.041,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 10:15,FALSE,,01/12/2024 10:15,31.03859473,269.0618225,0,0.350382098,896.8727415,90,,FALSE,220,0,0.9,0.042,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 10:30,TRUE,01/12/2024 10:30,,31.40913067,277.1638598,0.412489946,0.316550577,923.8795325,90,,FALSE,220,1.874954299,0.9,0.043,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 10:45,TRUE,01/12/2024 10:45,,32.37967796,284.0790388,0.299362009,0.312729834,946.9301295,90,,FALSE,220,1.360736404,0.9,0.044,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 11:00,TRUE,01/12/2024 11:00,,32.20867045,289.7777479,0.459676194,0.270255222,965.9258263,90,,FALSE,220,2.089437247,0.9,0.045,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 11:15,FALSE,,01/12/2024 11:15,30.34380321,294.2355841,0,0.343814118,980.7852804,90,,FALSE,220,0,0.9,0.046,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 11:30,TRUE,01/12/2024 11:30,,33.18651399,297.4334584,0.488206154,0.296120945,991.4448614,90,,FALSE,220,2.219118881,0.9,0.047,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 11:45,FALSE,,01/12/2024 11:45,32.12680171,299.357677,0,0.370960364,997.8589232,90,,FALSE,220,0,0.9,0.048,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 12:00,TRUE,01/12/2024 12:00,,34.22142196,300,0.216531474,0.391827495,1000,90,,FALSE,220,0.984233972,0.9,0.049,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 12:15,TRUE,01/12/2024 12:15,,33.26353433,299.357677,0.495250847,0.342854203,997.8589232,90,,FALSE,220,2.251140216,0.9,0.05,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 12:30,TRUE,01/12/2024 12:30,,32.48417709,297.4334584,0.449782191,0.30476702,991.4448614,90,,FALSE,220,2.044464503,0.9,0.051,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 12:45,TRUE,01/12/2024 12:45,,34.29323422,294.2355841,0.239376963,0.318481675,980.7852804,90,,FALSE,220,1.088077104,0.9,0.052,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 13:00,TRUE,01/12/2024 13:00,,34.28403298,289.7777479,0.591632088,0.24301809,965.9258263,90,,FALSE,220,2.689236762,0.9,0.053,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 13:15,FALSE,,01/12/2024 13:15,34.83017242,284.0790388,0,0.31403785,946.9301295,90,,FALSE,220,0,0.9,0.054,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 13:30,TRUE,01/12/2024 13:30,,32.84978704,277.1638598,0.448184135,0.271282781,923.8795325,90,,FALSE,220,2.037200613,0.9,0.055,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 13:45,FALSE,,01/12/2024 13:45,30.62399013,269.0618225,0,0.338548237,896.8727415,90,,FALSE,220,0,0.9,0.056,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 14:00,TRUE,01/12/2024 14:00,,31.17315735,259.8076211,0.342274863,0.317931426,866.0254038,90,,FALSE,220,1.555794833,0.9,0.057,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 14:15,TRUE,01/12/2024 14:15,,32.71976693,249.4408837,0.443773972,0.269348154,831.4696123,90,,FALSE,220,2.017154417,0.9,0.058,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 14:30,FALSE,,01/12/2024 14:30,33.26146769,238.0060021,0,0.328849655,793.3533403,90,,FALSE,220,0,0.9,0.059,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 14:45,TRUE,01/12/2024 14:45,,32.30798751,225.5519422,0.420774228,0.280044083,751.8398075,90,,FALSE,220,1.912610128,0.9,0.06,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 15:00,FALSE,,01/12/2024 15:00,34.19409733,212.1320344,0,0.333077092,707.1067812,90,,FALSE,220,0,0.9,0.061,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 15:15,TRUE,01/12/2024 15:15,,31.77463603,197.8037445,0.554280482,0.243957907,659.3458151,90,,FALSE,220,2.519456737,0.9,0.062,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 15:30,FALSE,,01/12/2024 15:30,30.29435519,182.6284287,0,0.289615014,608.761429,90,,FALSE,220,0,0.9,0.063,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 15:45,FALSE,,01/12/2024 15:45,32.82223699,166.6710699,0,0.331282782,555.570233,90,,FALSE,220,0,0.9,0.064,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 16:00,TRUE,01/12/2024 16:00,,31.24948466,150,0.362101804,0.278257331,500,90,,FALSE,220,1.64591729,0.9,0.065,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 16:15,FALSE,,01/12/2024 16:15,29.81333296,132.6866071,0,0.311428983,442.2886902,90,,FALSE,220,0,0.9,0.066,FALSE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 16:30,TRUE,01/12/2024 16:30,,29.37226221,114.8050297,0.572454999,0.2,382.6834324,90,,FALSE,220,2.602068178,0.9,0.067,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 16:45,FALSE,,01/12/2024 16:45,32.82346763,96.43183959,0,0.22410796,321.4394653,90,,FALSE,220,0,0.9,0.068,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 17:00,FALSE,,01/12/2024 17:00,34.82463094,77.64571353,0,0.243519388,258.8190451,90,,FALSE,220,0,0.9,0.069,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 17:15,FALSE,,01/12/2024 17:15,34.30571363,58.5270966,0,0.258151162,195.090322,90,,FALSE,220,0,0.9,0.07,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 17:30,FALSE,,01/12/2024 17:30,29.27241606,39.15785767,0,0.267940627,130.5261922,90,,FALSE,220,0,0.9,0.071,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 17:45,FALSE,,01/12/2024 17:45,34.52536635,19.62093877,0,0.272845862,65.40312923,90,,FALSE,220,0,0.9,0.072,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 18:00,FALSE,,01/12/2024 18:00,34.5895279,3.67E-14,0,0.272845862,1.22E-13,90,,FALSE,220,0,0.9,0.073,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 18:15,FALSE,,01/12/2024 18:15,31.29062225,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.074,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 18:30,FALSE,,01/12/2024 18:30,32.74506491,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.075,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 18:45,FALSE,,01/12/2024 18:45,30.09232428,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.076,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 19:00,FALSE,,01/12/2024 19:00,32.1299357,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.077,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 19:15,FALSE,,01/12/2024 19:15,29.63018046,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.078,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 19:30,FALSE,,01/12/2024 19:30,33.57921756,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.079,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 19:45,FALSE,,01/12/2024 19:45,32.83446181,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.08,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 20:00,FALSE,,01/12/2024 20:00,34.95089568,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.081,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 20:15,FALSE,,01/12/2024 20:15,30.68166418,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.082,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 20:30,FALSE,,01/12/2024 20:30,30.13755993,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.083,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 20:45,FALSE,,01/12/2024 20:45,31.40194651,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.084,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 21:00,FALSE,,01/12/2024 21:00,31.96986888,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.085,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 21:15,FALSE,,01/12/2024 21:15,32.62503321,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.086,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 21:30,FALSE,,01/12/2024 21:30,31.19207031,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.087,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 21:45,FALSE,,01/12/2024 21:45,32.92383351,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.088,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 22:00,FALSE,,01/12/2024 22:00,29.15097209,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.089,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 22:15,FALSE,,01/12/2024 22:15,32.548674,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.09,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 22:30,FALSE,,01/12/2024 22:30,34.53835021,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.091,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 22:45,FALSE,,01/12/2024 22:45,30.7543033,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.092,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 23:00,FALSE,,01/12/2024 23:00,34.97716175,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.093,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 23:15,FALSE,,01/12/2024 23:15,30.45641029,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.094,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 23:30,FALSE,,01/12/2024 23:30,32.37222113,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.095,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 23:45,FALSE,,01/12/2024 23:45,30.86283038,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.096,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 0:00,FALSE,,02/12/2024 0:00,30.46805957,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.097,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 0:15,FALSE,,02/12/2024 0:15,30.48792682,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.098,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 0:30,FALSE,,02/12/2024 0:30,34.95183656,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.099,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 0:45,FALSE,,02/12/2024 0:45,33.22165741,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.1,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 1:00,FALSE,,02/12/2024 1:00,32.37963897,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.101,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 1:15,FALSE,,02/12/2024 1:15,29.21761964,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.102,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 1:30,FALSE,,02/12/2024 1:30,29.01509252,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.103,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 1:45,FALSE,,02/12/2024 1:45,33.72127827,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.104,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 2:00,FALSE,,02/12/2024 2:00,29.78087293,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.105,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 2:15,FALSE,,02/12/2024 2:15,32.34672461,0,0,0.272845862,0,90,,FALSE,220,0,0.9,0.106,TRUE,FALSE,Residential,"10.525053,7.417248",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
