Timestamp,System ON,System ON Timestamps,System OFF Timestamps,Temperature (°C),Solar Panels Energy Output (W),Power Consumption (kW),Energy Stored in Batteries (kWh),Solar Irradiance (W/m²),Inverter Efficiency (%),System Load (kW),System Fault Alerts,Voltage (V),Current (A),Power Factor,Dust and Dirt Accumulation (g/m²),Battery Low Flag,Battery Full Flag,Customer Profile,User Coordinates,Solar Panels Type,Solar Panels Configuration,Depth of Discharge,Battery Capacity (Wh),Inverter Capacity (kW),Battery Technology
01/12/2024 14:15,FALSE,,01/12/2024 14:15,31.03463688,249.4408837,0,0.354415166,831.4696123,90,,FALSE,220,0,0.9,0.058,FALSE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 14:30,TRUE,01/12/2024 14:30,,29.54041851,238.0060021,0.395756148,0.31497763,793.3533403,90,,FALSE,220,1.798891581,0.9,0.059,FALSE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 14:45,TRUE,01/12/2024 14:45,,34.05959328,225.5519422,0.560672967,0.231197374,751.8398075,90,,FALSE,220,2.548513485,0.9,0.06,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 15:00,FALSE,,01/12/2024 15:00,34.34723815,212.1320344,0,0.284230382,707.1067812,90,,FALSE,220,0,0.9,0.061,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 15:15,FALSE,,01/12/2024 15:15,29.82359602,197.8037445,0,0.333681319,659.3458151,90,,FALSE,220,0,0.9,0.062,FALSE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 15:30,TRUE,01/12/2024 15:30,,29.89796085,182.6284287,0.51890275,0.249612738,608.761429,90,,FALSE,220,2.358648864,0.9,0.063,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 15:45,FALSE,,01/12/2024 15:45,32.09262804,166.6710699,0,0.291280506,555.570233,90,,FALSE,220,0,0.9,0.064,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 16:00,FALSE,,01/12/2024 16:00,32.33086818,150,0,0.328780506,500,90,,FALSE,220,0,0.9,0.065,FALSE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 16:15,TRUE,01/12/2024 16:15,,31.35188786,132.6866071,0.285043754,0.290691219,442.2886902,90,,FALSE,220,1.295653428,0.9,0.066,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 16:30,FALSE,,01/12/2024 16:30,33.97852295,114.8050297,0,0.319392476,382.6834324,90,,FALSE,220,0,0.9,0.067,FALSE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 16:45,TRUE,01/12/2024 16:45,,33.77357793,96.43183959,0.219228938,0.288693202,321.4394653,90,,FALSE,220,0.996495175,0.9,0.068,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 17:00,FALSE,,01/12/2024 17:00,29.63676485,77.64571353,0,0.30810463,258.8190451,90,,FALSE,220,0,0.9,0.069,FALSE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 17:15,TRUE,01/12/2024 17:15,,33.45168706,58.5270966,0.356512642,0.233608244,195.090322,90,,FALSE,220,1.620512008,0.9,0.07,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 17:30,FALSE,,01/12/2024 17:30,30.64593097,39.15785767,0,0.243397708,130.5261922,90,,FALSE,220,0,0.9,0.071,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 17:45,FALSE,,01/12/2024 17:45,33.73640214,19.62093877,0,0.248302943,65.40312923,90,,FALSE,220,0,0.9,0.072,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 18:00,FALSE,,01/12/2024 18:00,31.85715684,3.67E-14,0,0.248302943,1.22E-13,90,,FALSE,220,0,0.9,0.073,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 18:15,FALSE,,01/12/2024 18:15,32.24934715,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.074,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 18:30,FALSE,,01/12/2024 18:30,34.82431788,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.075,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 18:45,FALSE,,01/12/2024 18:45,29.40599247,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.076,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 19:00,FALSE,,01/12/2024 19:00,32.83435271,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.077,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 19:15,FALSE,,01/12/2024 19:15,30.2162646,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.078,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 19:30,FALSE,,01/12/2024 19:30,33.29553261,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.079,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 19:45,FALSE,,01/12/2024 19:45,30.17150754,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.08,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 20:00,FALSE,,01/12/2024 20:00,29.61117287,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.081,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 20:15,FALSE,,01/12/2024 20:15,33.68024372,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.082,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 20:30,FALSE,,01/12/2024 20:30,32.71208417,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.083,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 20:45,FALSE,,01/12/2024 20:45,32.33569107,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.084,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 21:00,FALSE,,01/12/2024 21:00,30.3454047,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.085,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 21:15,FALSE,,01/12/2024 21:15,31.53686699,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.086,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 21:30,FALSE,,01/12/2024 21:30,29.28115318,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.087,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 21:45,FALSE,,01/12/2024 21:45,34.02161875,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.088,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 22:00,FALSE,,01/12/2024 22:00,31.56371436,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.089,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 22:15,FALSE,,01/12/2024 22:15,32.91122663,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.09,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 22:30,FALSE,,01/12/2024 22:30,31.86895929,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.091,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 22:45,FALSE,,01/12/2024 22:45,29.56307923,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.092,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 23:00,FALSE,,01/12/2024 23:00,30.78449171,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.093,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 23:15,FALSE,,01/12/2024 23:15,31.62480234,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.094,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 23:30,FALSE,,01/12/2024 23:30,31.52161176,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.095,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 23:45,FALSE,,01/12/2024 23:45,29.08888878,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.096,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 0:00,FALSE,,02/12/2024 0:00,34.07414104,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.097,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 0:15,FALSE,,02/12/2024 0:15,31.85887266,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.098,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 0:30,FALSE,,02/12/2024 0:30,34.92253064,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.099,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 0:45,FALSE,,02/12/2024 0:45,34.2918541,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.1,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 1:00,FALSE,,02/12/2024 1:00,34.01951303,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.101,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 1:15,FALSE,,02/12/2024 1:15,31.65705244,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.102,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 1:30,FALSE,,02/12/2024 1:30,29.57605852,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.103,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 1:45,FALSE,,02/12/2024 1:45,29.89029023,0,0,0.248302943,0,90,,FALSE,220,0,0.9,0.104,TRUE,FALSE,Residential,"9.0001, 7.6331",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
