Timestamp,System ON,System ON Timestamps,System OFF Timestamps,Temperature (°C),Solar Panels Energy Output (W),Power Consumption (kW),Energy Stored in Batteries (kWh),Solar Irradiance (W/m²),Inverter Efficiency (%),System Load (kW),System Fault Alerts,Voltage (V),Current (A),Power Factor,Dust and Dirt Accumulation (g/m²),Battery Low Flag,Battery Full Flag,Customer Profile,User Coordinates,Solar Panels Type,Solar Panels Configuration,Depth of Discharge,Battery Capacity (Wh),Inverter Capacity (kW),Battery Technology
01/12/2024 2:30,FALSE,,01/12/2024 2:30,34.48303394,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.011,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 2:45,FALSE,,01/12/2024 2:45,33.41584367,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.012,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 3:00,FALSE,,01/12/2024 3:00,29.49572888,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.013,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 3:15,FALSE,,01/12/2024 3:15,33.59139179,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.014,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 3:30,FALSE,,01/12/2024 3:30,32.97054309,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.015,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 3:45,FALSE,,01/12/2024 3:45,33.97604251,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.016,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 4:00,FALSE,,01/12/2024 4:00,31.16289525,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.017,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 4:15,FALSE,,01/12/2024 4:15,33.02930164,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.018,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 4:30,FALSE,,01/12/2024 4:30,29.26472496,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.019,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 4:45,FALSE,,01/12/2024 4:45,32.76473638,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.02,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 5:00,FALSE,,01/12/2024 5:00,31.60218589,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.021,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 5:15,FALSE,,01/12/2024 5:15,32.62969051,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.022,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 5:30,FALSE,,01/12/2024 5:30,30.98406011,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.023,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 5:45,FALSE,,01/12/2024 5:45,30.87867334,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.024,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 6:00,FALSE,,01/12/2024 6:00,29.44458351,0,0,0.224053337,0,90,,FALSE,220,0,0.9,0.025,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 6:15,FALSE,,01/12/2024 6:15,31.50800402,19.62093877,0,0.228958572,65.40312923,90,,FALSE,220,0,0.9,0.026,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 6:30,FALSE,,01/12/2024 6:30,34.09179102,39.15785767,0,0.238748036,130.5261922,90,,FALSE,220,0,0.9,0.027,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 6:45,FALSE,,01/12/2024 6:45,31.09131748,58.5270966,0,0.25337981,195.090322,90,,FALSE,220,0,0.9,0.028,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 7:00,FALSE,,01/12/2024 7:00,34.32160492,77.64571353,0,0.272791239,258.8190451,90,,FALSE,220,0,0.9,0.029,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 7:15,FALSE,,01/12/2024 7:15,31.5307319,96.43183959,0,0.296899198,321.4394653,90,,FALSE,220,0,0.9,0.03,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 7:30,FALSE,,01/12/2024 7:30,33.81989665,114.8050297,0,0.325600456,382.6834324,90,,FALSE,220,0,0.9,0.031,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 7:45,TRUE,01/12/2024 7:45,,32.80127728,132.6866071,0.359553763,0.268883667,442.2886902,90,,FALSE,220,1.634335288,0.9,0.032,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 8:00,FALSE,,01/12/2024 8:00,31.27534822,150,0,0.306383667,500,90,,FALSE,220,0,0.9,0.033,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 8:15,TRUE,01/12/2024 8:15,,32.27323169,166.6710699,0.26667256,0.281383294,555.570233,90,,FALSE,220,1.212148002,0.9,0.034,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 8:30,FALSE,,01/12/2024 8:30,32.32285392,182.6284287,0,0.327040401,608.761429,90,,FALSE,220,0,0.9,0.035,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 8:45,TRUE,01/12/2024 8:45,,34.04066488,197.8037445,0.441817719,0.266036908,659.3458151,90,,FALSE,220,2.00826236,0.9,0.036,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 9:00,FALSE,,01/12/2024 9:00,31.92679331,212.1320344,0,0.319069916,707.1067812,90,,FALSE,220,0,0.9,0.037,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 9:15,TRUE,01/12/2024 9:15,,30.42601881,225.5519422,0.281237488,0.30514853,751.8398075,90,,FALSE,220,1.278352218,0.9,0.038,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 9:30,TRUE,01/12/2024 9:30,,34.53139613,238.0060021,0.494156721,0.24111085,793.3533403,90,,FALSE,220,2.246166914,0.9,0.039,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 9:45,FALSE,,01/12/2024 9:45,30.767966,249.4408837,0,0.303471071,831.4696123,90,,FALSE,220,0,0.9,0.04,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 10:00,TRUE,01/12/2024 10:00,,32.42412445,259.8076211,0.582404356,0.222821887,866.0254038,90,,FALSE,220,2.647292525,0.9,0.041,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 10:15,FALSE,,01/12/2024 10:15,31.25614522,269.0618225,0,0.290087343,896.8727415,90,,FALSE,220,0,0.9,0.042,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 10:30,FALSE,,01/12/2024 10:30,29.42163749,277.1638598,0,0.359378308,923.8795325,90,,FALSE,220,0,0.9,0.043,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 10:45,TRUE,01/12/2024 10:45,,32.93377252,284.0790388,0.578726323,0.285716487,946.9301295,90,,FALSE,220,2.630574196,0.9,0.044,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 11:00,FALSE,,01/12/2024 11:00,29.8033666,289.7777479,0,0.358160924,965.9258263,90,,FALSE,220,0,0.9,0.045,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 11:15,TRUE,01/12/2024 11:15,,30.29157104,294.2355841,0.391323966,0.333888828,980.7852804,90,,FALSE,220,1.7787453,0.9,0.046,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 11:30,TRUE,01/12/2024 11:30,,34.53268317,297.4334584,0.569379369,0.265902351,991.4448614,90,,FALSE,220,2.588088039,0.9,0.047,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 11:45,FALSE,,01/12/2024 11:45,33.4720039,299.357677,0,0.34074177,997.8589232,90,,FALSE,220,0,0.9,0.048,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 12:00,TRUE,01/12/2024 12:00,,31.26077856,300,0.336510915,0.331614041,1000,90,,FALSE,220,1.52959507,0.9,0.049,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 12:15,TRUE,01/12/2024 12:15,,31.37024866,299.357677,0.238141069,0.346918193,997.8589232,90,,FALSE,220,1.082459404,0.9,0.05,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 12:30,TRUE,01/12/2024 12:30,,30.82781225,297.4334584,0.396347519,0.322189678,991.4448614,90,,FALSE,220,1.801579634,0.9,0.051,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 12:45,TRUE,01/12/2024 12:45,,31.93150311,294.2355841,0.579227677,0.250941655,980.7852804,90,,FALSE,220,2.632853077,0.9,0.052,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 13:00,FALSE,,01/12/2024 13:00,33.87581897,289.7777479,0,0.323386092,965.9258263,90,,FALSE,220,0,0.9,0.053,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 13:15,TRUE,01/12/2024 13:15,,30.49807156,284.0790388,0.34620057,0.307855709,946.9301295,90,,FALSE,220,1.573638953,0.9,0.054,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 13:30,TRUE,01/12/2024 13:30,,29.97261299,277.1638598,0.491284128,0.254325642,923.8795325,90,,FALSE,220,2.233109671,0.9,0.055,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 13:45,FALSE,,01/12/2024 13:45,31.98559269,269.0618225,0,0.321591098,896.8727415,90,,FALSE,220,0,0.9,0.056,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 14:00,TRUE,01/12/2024 14:00,,30.65374766,259.8076211,0.448716023,0.274363997,866.0254038,90,,FALSE,220,2.039618284,0.9,0.057,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 14:15,FALSE,,01/12/2024 14:15,29.59519055,249.4408837,0,0.336724218,831.4696123,90,,FALSE,220,0,0.9,0.058,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 14:30,TRUE,01/12/2024 14:30,,31.06141654,238.0060021,0.479444722,0.276364538,793.3533403,90,,FALSE,220,2.17929419,0.9,0.059,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 14:45,FALSE,,01/12/2024 14:45,29.14823662,225.5519422,0,0.332752524,751.8398075,90,,FALSE,220,0,0.9,0.06,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 15:00,TRUE,01/12/2024 15:00,,32.93557673,212.1320344,0.289687237,0.313363723,707.1067812,90,,FALSE,220,1.316760169,0.9,0.061,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 15:15,TRUE,01/12/2024 15:15,,31.62655593,197.8037445,0.249555045,0.300425898,659.3458151,90,,FALSE,220,1.134341112,0.9,0.062,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 15:30,TRUE,01/12/2024 15:30,,29.05689785,182.6284287,0.200037811,0.296073553,608.761429,90,,FALSE,220,0.909262778,0.9,0.063,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 15:45,FALSE,,01/12/2024 15:45,32.39242702,166.6710699,0,0.33774132,555.570233,90,,FALSE,220,0,0.9,0.064,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 16:00,TRUE,01/12/2024 16:00,,30.72059081,150,0.38587494,0.278772585,500,90,,FALSE,220,1.753977002,0.9,0.065,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 16:15,FALSE,,01/12/2024 16:15,30.78145305,132.6866071,0,0.311944237,442.2886902,90,,FALSE,220,0,0.9,0.066,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 16:30,TRUE,01/12/2024 16:30,,34.17911536,114.8050297,0.446039075,0.229135725,382.6834324,90,,FALSE,220,2.027450339,0.9,0.067,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 16:45,FALSE,,01/12/2024 16:45,33.4658872,96.43183959,0,0.253243685,321.4394653,90,,FALSE,220,0,0.9,0.068,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 17:00,FALSE,,01/12/2024 17:00,32.14407794,77.64571353,0,0.272655114,258.8190451,90,,FALSE,220,0,0.9,0.069,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 17:15,FALSE,,01/12/2024 17:15,33.41196572,58.5270966,0,0.287286888,195.090322,90,,FALSE,220,0,0.9,0.07,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 17:30,FALSE,,01/12/2024 17:30,29.39948377,39.15785767,0,0.297076352,130.5261922,90,,FALSE,220,0,0.9,0.071,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 17:45,FALSE,,01/12/2024 17:45,34.09912251,19.62093877,0,0.301981587,65.40312923,90,,FALSE,220,0,0.9,0.072,FALSE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 18:00,TRUE,01/12/2024 18:00,,34.4140473,3.67E-14,0.533189368,0.2,1.22E-13,90,,FALSE,220,2.423588038,0.9,0.073,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 18:15,FALSE,,01/12/2024 18:15,34.50885166,0,0,0.2,0,90,,FALSE,220,0,0.9,0.074,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 18:30,FALSE,,01/12/2024 18:30,34.62152297,0,0,0.2,0,90,,FALSE,220,0,0.9,0.075,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 18:45,FALSE,,01/12/2024 18:45,34.2342622,0,0,0.2,0,90,,FALSE,220,0,0.9,0.076,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 19:00,FALSE,,01/12/2024 19:00,32.62468819,0,0,0.2,0,90,,FALSE,220,0,0.9,0.077,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 19:15,FALSE,,01/12/2024 19:15,32.36519495,0,0,0.2,0,90,,FALSE,220,0,0.9,0.078,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 19:30,FALSE,,01/12/2024 19:30,32.30025535,0,0,0.2,0,90,,FALSE,220,0,0.9,0.079,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 19:45,FALSE,,01/12/2024 19:45,31.2031775,0,0,0.2,0,90,,FALSE,220,0,0.9,0.08,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 20:00,FALSE,,01/12/2024 20:00,31.7102674,0,0,0.2,0,90,,FALSE,220,0,0.9,0.081,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 20:15,FALSE,,01/12/2024 20:15,33.27206639,0,0,0.2,0,90,,FALSE,220,0,0.9,0.082,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 20:30,FALSE,,01/12/2024 20:30,34.10427831,0,0,0.2,0,90,,FALSE,220,0,0.9,0.083,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 20:45,FALSE,,01/12/2024 20:45,30.85449428,0,0,0.2,0,90,,FALSE,220,0,0.9,0.084,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 21:00,FALSE,,01/12/2024 21:00,33.47028069,0,0,0.2,0,90,,FALSE,220,0,0.9,0.085,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 21:15,FALSE,,01/12/2024 21:15,29.49477614,0,0,0.2,0,90,,FALSE,220,0,0.9,0.086,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 21:30,FALSE,,01/12/2024 21:30,30.51462128,0,0,0.2,0,90,,FALSE,220,0,0.9,0.087,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 21:45,FALSE,,01/12/2024 21:45,30.10589077,0,0,0.2,0,90,,FALSE,220,0,0.9,0.088,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 22:00,FALSE,,01/12/2024 22:00,32.83399992,0,0,0.2,0,90,,FALSE,220,0,0.9,0.089,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 22:15,FALSE,,01/12/2024 22:15,34.60116392,0,0,0.2,0,90,,FALSE,220,0,0.9,0.09,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 22:30,FALSE,,01/12/2024 22:30,30.31804164,0,0,0.2,0,90,,FALSE,220,0,0.9,0.091,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 22:45,FALSE,,01/12/2024 22:45,33.96007104,0,0,0.2,0,90,,FALSE,220,0,0.9,0.092,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 23:00,FALSE,,01/12/2024 23:00,29.19720578,0,0,0.2,0,90,,FALSE,220,0,0.9,0.093,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 23:15,FALSE,,01/12/2024 23:15,32.96468316,0,0,0.2,0,90,,FALSE,220,0,0.9,0.094,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 23:30,FALSE,,01/12/2024 23:30,34.6622358,0,0,0.2,0,90,,FALSE,220,0,0.9,0.095,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
01/12/2024 23:45,FALSE,,01/12/2024 23:45,32.37120131,0,0,0.2,0,90,,FALSE,220,0,0.9,0.096,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 0:00,FALSE,,02/12/2024 0:00,32.02758064,0,0,0.2,0,90,,FALSE,220,0,0.9,0.097,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 0:15,FALSE,,02/12/2024 0:15,34.74182786,0,0,0.2,0,90,,FALSE,220,0,0.9,0.098,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 0:30,FALSE,,02/12/2024 0:30,32.55256496,0,0,0.2,0,90,,FALSE,220,0,0.9,0.099,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 0:45,FALSE,,02/12/2024 0:45,31.33445766,0,0,0.2,0,90,,FALSE,220,0,0.9,0.1,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 1:00,FALSE,,02/12/2024 1:00,33.387631,0,0,0.2,0,90,,FALSE,220,0,0.9,0.101,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 1:15,FALSE,,02/12/2024 1:15,30.91027277,0,0,0.2,0,90,,FALSE,220,0,0.9,0.102,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 1:30,FALSE,,02/12/2024 1:30,31.05407413,0,0,0.2,0,90,,FALSE,220,0,0.9,0.103,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
02/12/2024 1:45,FALSE,,02/12/2024 1:45,34.29314071,0,0,0.2,0,90,,FALSE,220,0,0.9,0.104,TRUE,FALSE,Commercial,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
